ID,HIGH,LOW,LOAD,PREDICTION,YDELTA,msum,HOUR,DATETIME
410219,62.000000,55.500000,528.504089,523.304137,5.199953,0.009839,19,2015-10-07 19:00
10002,42.000000,35.500000,480.518677,527.110263,-46.591586,0.096961,2,2014-12-29 02:00
70614,51.500000,41.000000,467.451294,545.852331,-78.401037,0.167720,14,2015-02-15 14:00
440202,57.000000,51.000000,368.504028,375.512002,-7.007974,0.019017,2,2015-10-28 02:00
300407,74.000000,56.500000,410.870911,415.549473,-4.678563,0.011387,7,2015-07-24 07:00
280607,78.500000,61.000000,335.870911,343.809761,-7.938850,0.023637,7,2015-07-12 07:00
400608,68.500000,47.000000,426.504028,434.680498,-8.176469,0.019171,8,2015-10-04 08:00
310417,91.500000,60.000000,586.870911,583.862323,3.008588,0.005126,17,2015-07-31 17:00
350418,74.500000,59.500000,484.247131,473.011753,11.235378,0.023202,18,2015-08-28 18:00
200223,56.000000,50.500000,426.213226,399.893436,26.319791,0.061753,23,2015-05-13 23:00
60003,52.500000,40.500000,456.451294,485.032772,-28.581478,0.062617,3,2015-02-02 03:00
140209,55.500000,41.000000,585.389160,602.055984,-16.666823,0.028471,9,2015-04-01 09:00
290517,90.000000,58.500000,513.870911,523.036976,-9.166065,0.017837,17,2015-07-18 17:00
150612,54.000000,42.500000,483.389221,509.847930,-26.458709,0.054736,12,2015-04-12 12:00
340110,81.000000,57.500000,494.247131,487.923814,6.323317,0.012794,10,2015-08-18 10:00
330101,81.500000,60.000000,364.247101,368.473789,-4.226688,0.011604,1,2015-08-11 01:00
440406,64.000000,53.500000,484.504089,458.400769,26.103321,0.053876,6,2015-10-30 06:00
90108,53.500000,34.500000,696.451294,700.126347,-3.675053,0.005277,8,2015-02-24 08:00
420408,66.000000,46.000000,515.504089,535.024874,-19.520784,0.037867,8,2015-10-16 08:00
110003,57.500000,39.000000,406.336670,461.870543,-55.533873,0.136670,3,2015-03-09 03:00
390308,71.500000,51.000000,479.532776,475.524049,4.008727,0.008360,8,2015-09-24 08:00
370601,70.500000,57.000000,331.532776,319.546106,11.986670,0.036155,1,2015-09-13 01:00
170308,53.000000,45.000000,556.389221,569.375711,-12.986490,0.023341,8,2015-04-23 08:00
210308,78.500000,53.000000,466.213318,466.614912,-0.401594,0.000861,8,2015-05-21 08:00
